"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2989.53414981728","3245.70569666945","3476.12859576979","3728.25535456486","4029.94229359919","4383.94511919127","4741.50905078236","4976.45631489271","4308.54111562018","4347.99918777829","4601.8493587942","4812.06127799873","5037.16751580252","5311.4007644595","5655.99391365913","6088.87923079179","6534.27416003672","7040.66978950802","7511.41736882742","7815.70713036164","8294.0543496695","8870.28418891495","9453.69822832469","10009.8602449293","10566.952977549","11057.5607198177","",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","975.960563205692","996.428017084616","999.261597936547","1016.65021908122","1029.24801091709","1071.61450714287","1118.09886646773","1156.77377996621","1186.08720177093","1225.10127217508","1274.71030548276","1339.39993912067","1377.76951222531","1444.43270607406","1536.68657512342","1655.47560461696","1779.409178663","1914.54067308216","2023.17467814448","2091.19521781609","2200.38692598742","2290.93311306465","2395.6539794459","2526.54083284872","2655.55429893854","2732.35403016773","",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1146.027972402","1172.56361185464","1239.99554820572","1303.89672537839","1393.00244341729","1500.68134147504","1612.53489757407","1674.86974445626","1764.87822463253","1915.39064933586","1998.48865825745","2105.84101256593","2182.24455747113","2361.33484897034","2576.53762050554","2860.88570100622","3172.7073292489","3484.75620975802","3637.75583010261","3920.16015844916","4315.43962747416","4634.94516234712","4915.57243146939","5255.47558794738","5663.72910657689","6104.57624475407","",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13734.5361058058","14382.6005809187","15098.9079603834","15795.2324590489","16992.7519466057","18921.2132913983","20475.9840465316","22607.2265220396","25042.2183598846","27019.9816150805","30155.2689279022","32615.9324626408","35209.8448215682","36235.8479020148","38696.5914781506","40444.6127446591","44246.4457145718","46763.0420323767","44264.4298835792","41567.2113361913","43221.459790241","45477.010455775","46552.9792505143","48353.6790597224","51310.9841701548","68513.9740666328","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6575.58357862231","7508.87497897456","7818.40953363995","7795.25981601229","7735.27183954444","7976.63448526516","8498.84949905409","8603.9331812809","8712.14030284557","8860.44852772172","9435.98183911033","9739.50396920766","10548.3779476119","11547.4037189744","12236.6254448479","13011.7378600877","14016.4003421618","15526.5558436374","15798.9645862426","16100.8915095883","17163.0792678197","17949.2444238935","16853.7828153936","16581.8505837827","17388.4309424178","","",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7442.84886492214","2691.91556647651","3548.71375723634","4595.89578220396","4729.19933433811","4781.22450588793","5239.79790822417","6261.99284063279","8274.35490238488","9581.24207125345","9647.86702485962","9810.55268704253","9019.14426276711","5989.18246201098","9237.93331503263","9697.90373641364","10733.4450476973","10893.209802467","11715.8470551452","11875.0141777195","12417.7696665771","13203.0477987986","14813.5649123457","15501.3275373821","15266.4709065116","15394.7687489855","",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22129.1680202186","22551.7005504691","22009.2429063505","22597.9081239476","23705.3240582035","24096.8802533727","24998.1322277405","26945.3640549934","28572.1655171369","29390.7603518951","29497.9112302704","31617.9989621517","32191.5695993359","32303.1657839685","35294.705826609","36964.5276789925","38722.9985755762","40723.4441260981","42677.5353567846","41063.7324019156","38410.6693030689","39465.8459368268","40486.9378230378","42669.540198236","44331.3265024224","47717.2374162493","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13395.0802019035","13824.1175049253","14619.1130847062","15134.1067088708","16127.6917057073","19678.6476691809","20729.7918346","21398.6937300351","22032.0370649987","22604.3822742356","24941.9193942924","24948.6198970326","25218.3962531381","23788.008872332","25222.8854252215","24885.2184925703","25775.1142515866","27623.8933343691","27516.2299196564","27578.4291091777","28856.1027382105","30528.7477205497","31750.6300062415","34255.9725427379","34956.829130784","36575.9416504184","",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18546.2273919281","19444.8892298967","20040.4607787733","20329.857349448","21204.7831615237","22271.6177501555","22969.2836700496","23802.3654744452","24921.5511728371","25531.624136776","27006.3977185774","27996.7311842071","28641.5589245958","29079.5506151728","29468.1593675824","30051.7725163812","32350.5778409773","33983.1518214179","35402.9175468263","34549.2760884362","35075.7532036536","36347.3433507735","36237.1096393052","36163.7488057795","36293.8031815337","37217.3843326481","",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4785.17203352075","5146.40532874521","5323.01526637091","5910.16069062981","6063.58624363371","6277.90876585723","6327.29765338281","6304.22184359888","6168.40158142304","6275.10529047808","6424.18663874408","6612.59449206377","6805.43974673352","7154.77085384114","7409.04979595466","7675.92462064144","8100.11662962404","8393.71691933756","8449.01800843103","8107.82752161385","8051.84614895261","8326.45041571335","8394.73575524801","8541.58595746326","8723.17866146945","8872.90730524844","",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4305.5121190663","4299.27056587899","4932.22995946785","4998.74624331703","5104.68470955697","5321.44153750863","5372.46909231657","5523.5107491323","5656.06711263712","5849.66324275624","6136.91822021709","6494.9096850451","6851.29372734974","7129.32142643091","7754.09494625061","8395.07285306971","9019.72015149518","9618.18146896248","10077.6152268712","10271.3186099481","10229.9175071295","10324.4466860552","10432.1751002933","10567.6064544655","10788.9230145217","10902.4732508577","",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19229.6658066199","20466.647038504","21052.3192100673","21536.8556246016","22368.1014541422","23416.551783208","24535.9317827468","25141.5493616707","25061.7776580126","25325.7072638772","26795.2074273936","27476.9155348091","28160.1076146939","28867.9227828305","30382.7891735574","31663.4530989772","33057.5896106881","34529.1333648016","34798.7658977271","33099.2703565228","34996.3244625316","35779.0974134685","37211.0692189731","39023.0717032349","39449.442598389","40763.4036991279","",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8434.96062742549","7708.65790067141","7471.68854379938","6991.93171794701","6332.20520460685","6039.10300969172","6274.41038099213","6593.6462796301","6652.40683868472","7002.9609238978","7887.89298388811","9172.36917770612","10225.4459030077","11360.9933343487","12705.4338539691","14259.0186988644","16098.510908832","17793.1478794767","18513.9254122267","18387.201905721","19690.3849700205","21277.7063708818","22392.2036717323","23773.8193302477","24845.4541371692","25044.8780092757","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1535.66845776482","1557.27799285497","1529.81504021418","1523.36096580889","1549.73175870047","1605.60397530965","1657.7166866383","1651.44024820728","1682.15769074114","1704.79746055414","1710.87677417938","1770.5589852827","1761.75077632747","1802.21452722485","1896.19501778377","2019.35978640397","2158.89393549631","2306.86625038232","2296.31242298654","2327.84336901885","2487.22455217034","2622.73016894886","2718.98645948051","2843.35120486247","2969.02324934242","3088.79422914913","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2245.79271450972","2103.67242433917","1831.53856015759","1584.77917146722","1293.88435309326","1236.81991154537","1328.80704701722","1464.04839010913","1488.33130299786","1543.2454791398","1644.31197512554","1754.55434080131","1764.90516073861","1906.55626097525","2071.41749206374","2110.37793567517","2218.72793379545","2448.89919937998","2681.1221868103","2746.10265504845","2733.72933718566","2920.6032099095","2922.70287320038","3229.34934856528","3351.52867057666","3433.68016293683","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","707.080349844006","761.349308496007","801.064292056175","834.271934737126","871.214874044792","900.730785148824","998.824605091993","1086.55942999716","1176.44276839889","1250.96544612954","1360.91201144596","1518.08621567741","1746.87882505754","1964.21176364353","2189.50416839852","2346.80396499578","2331.42530851805","2462.45278970169","2648.65001849867","2846.65744469837","3058.21442915386","3278.83208465759","3490.41902759707","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1267.55461905453","1286.87304728452","1308.66474178511","1334.51442451832","1369.1992048149","1378.82028721946","1406.43626560961","1431.08040200507","1515.65259826196","1489.36831450554","1590.90878692919","1576.12179550775","1632.68964597915","1669.05646546577","1656.20992153895","1759.48202967965","1748.35703739554","1795.30977154946","1757.88615643757","1738.76009522816","1696.57808419838","1706.38312512743","1794.40059117915","1894.62196732756","1940.56168422363","1994.76760085824","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9259.73949288166","9322.21614637545","9858.17016838823","10676.8775868383","11340.5919031969","12093.2607292737","12887.7032681935","13854.5354515692","13752.8637117587","14260.7486343966","15113.4700735277","15991.4556748871","16282.1674027408","15930.3627522844","16859.4752623869","18736.4947075263","20169.9825328462","20409.9266076659","21847.7764824152","21091.2849654204","20615.5990873683","21283.3302742466","21283.3730637458","22696.8754131272","24194.3923912485","25088.1605989777","",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8436.24601419891","9533.02659972251","10216.3171401125","11033.4367416206","12088.2244347445","13371.9896745732","14556.4666442347","15481.5991823374","14696.3053245559","16428.8466583594","18083.0812551455","19189.5693747323","20784.9455980244","21389.2460652754","22967.8128619367","24219.788858625","25863.2194857162","27872.0883687698","28718.0448442489","28392.7563625682","30465.2450528476","31327.1268995123","32222.59394254","32816.1588881234","33856.5788281048","34647.0747842473","",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58117.7658306024","59505.0375055129","60242.1000544289","60267.0320551395","57276.4448324844","58904.024520775","58839.0713556921","59961.9511733698","69909.1963783758","76978.4070873125","83703.2366675555","87875.5633273865","90003.7635130624","88250.0028884731","77582.1493005466","72204.3813019722","76308.5907116231","78492.3968461194","76767.8907251705","75197.0292878014","74645.4824636104","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5726.90217514497","6047.44654220626","6263.18027330265","6882.84900583124","7235.51989437425","7265.58120451501","7496.62371771043","7891.50930466084","8011.26466295805","8044.85838352131","8406.32867331311","8504.26625239375","8528.24512716397","8735.07109686867","9404.86082711718","10081.0365049914","10879.4004527407","11683.4275255856","12308.1391418375","12110.132391276","12845.0982432021","13830.9992084271","14287.5513589185","14759.6120233047","15068.8294473188","14956.9423777346","",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1045.00084407093","1094.30785808657","1148.53012023744","1211.77385430338","1304.38491892296","1391.45181052939","1481.90990647652","1578.32489870845","1627.79190890504","1742.70587907949","1855.12672730756","1976.26576075956","2095.38029893603","2235.67588748628","2408.7040861296","2622.99912433996","2889.42499568669","3137.50536580499","3389.00405305829","3606.64647624499","3894.02521444801","4222.17862850526","4568.91267331043","4954.36850377644","5333.52538843413","5691.257818635","",
"Lebanon","LBN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5080.25305282634","7124.2939073612","7427.33546790465","7914.622047173","8513.41139565737","9079.57279365955","9601.3019325402","9475.32449541579","9854.47156700336","9825.21451570318","9936.0715809319","10164.7882535609","10179.5498452891","10199.9334095524","10635.2760487275","10927.8133173295","11240.9977990646","12531.4301275251","13862.0135703802","15139.9179761973","15951.901363067","15683.5833239439","15221.4468624206","14535.740995744","14189.7572628034","13936.258287804","",
"Liberia","LBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","461.035064434171","531.685124614222","663.06505468735","673.111302253231","692.555068651147","484.97234432626","501.664452964669","530.961091673003","571.199231512506","617.233709311199","646.698500826295","659.443924172627","683.792125841842","732.633006942041","784.512357317685","845.671835556806","846.567032923362","835.366934717421","",
"Libya","LBY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16730.8571021352","17435.8315459502","17224.9888918618","17039.0933152765","19322.8651185899","20397.9647078203","23154.4321879534","24962.8054024909","26753.947407828","27525.070348041","27135.3565354688","28583.4659963526","11023.4371395436","","","","","",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5130.86842044795","5366.76305819069","5801.06440287811","6021.55662110906","6165.39715496754","6422.31502001719","6804.87269799103","6855.75689092891","7270.67175818584","7458.25327331377","7869.9592441435","7705.89884762004","7751.13914499861","8204.54567341352","9028.11190633963","9136.55145919151","10054.8832770036","10153.5604351928","10623.9112299978","10516.0512268375","10333.8540945777","10461.4251159134","10406.2265819666","10498.7722597714","10655.1397801514","10944.3341308208","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5804.98061546735","6132.10575031246","6369.1684563033","6984.20861936807","7347.26237478664","7409.1397052351","7660.86133975692","8070.08786969756","8210.51123584429","8248.05308037895","8631.71355237463","8759.23684318132","8794.81494505233","9022.6415745785","9705.58661929516","10399.4869010945","11258.8964749865","12071.3944495076","12666.2726893269","12464.7139945569","13232.5740098027","14234.9343621621","14708.6966104699","15205.1601387723","15524.2008252656","15434.3409970158","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","847.788218465708","867.221015021728","873.761544602837","877.571296056064","895.048438616945","936.86898867112","983.036779266637","1024.68653920178","1053.16758623036","1091.93613397985","1142.19726411792","1207.33262090169","1241.7057061886","1307.78978473953","1403.11356808098","1529.78018530617","1662.10694708149","1814.73054054949","1940.48642578162","2009.16439831568","2104.7677644612","2182.86468231384","2275.32028767332","2391.94104598145","2509.38898777308","2566.2731005101","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","739.834607073064","748.197076336875","721.853572870922","724.570053840951","733.32988640236","756.465581168453","795.112292975232","814.532897819349","825.123881756645","844.285803242085","860.172607014557","898.328634871605","906.111164011816","929.012980286275","982.349084046667","1048.01503058006","1106.63714348697","1177.6491687359","1230.97066088803","1273.43498880414","1336.87903305976","1404.59476674457","1446.16215525033","1514.22954760455","1591.41397192118","1635.94289050985","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2369.18570799747","2526.91844409006","2664.67319717635","2882.75284634779","3077.0322508193","3284.27468658993","3445.38533352332","3705.82500174917","3900.33534534365","4106.4777656775","4422.56485549837","4419.80339243035","4630.59243041999","4965.72753769942","5339.52124833634","5811.50585204385","6400.81675786224","6964.98631850288","7467.59188155529","7731.66869524358","8389.99039305163","9213.32094321278","10163.8587053829","10595.7129134302","11210.2979913589","11762.777581535","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1783.48396230666","1830.43285021588","1888.66555422877","1942.02362347965","2010.44446141468","2114.54114483234","2237.38914657402","2321.12174115703","2324.64106286863","2432.38189815961","2553.44578376246","2677.94882991603","2777.38403866976","2963.08092233546","3236.69958082597","3513.38871749078","3832.00266424726","4156.41996666088","4370.30360891857","4563.63663720216","4890.29312485686","5182.09834522513","5465.98593382622","5779.60931261448","6122.96455405345","6443.13951925087","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2454.01230830985","2524.90462554368","2589.92313675013","2724.35588359727","2823.16225159778","2947.13957354325","3110.81453098388","3265.78076101019","3323.89624575032","3456.87779655196","3682.15912943205","3857.40349278461","4031.41685744415","4300.87759350007","4718.71003760244","5175.70318477645","5760.56505104219","6356.19084546991","6844.33782663905","7050.01376416079","7593.03403400373","8185.03027891635","8633.36906811048","9053.75377278069","9555.90862962623","9933.99384701472","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","882.363241410114","964.002872222327","1034.49486808639","1073.51762274367","1137.88071598714","1185.03134681667","1249.96740928825","1303.8608851541","1324.23372961238","1339.20916831611","1411.27242997408","1487.72258711644","1521.94133569383","1620.25716090744","1682.40615312503","1775.31862516868","1895.36746629082","2010.91425231097","2170.05058551506","2213.51606923625","2356.65615730022","2545.39755207646","2701.59210662675","2766.06121545328","2906.98727600647","2949.51338695414","",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2854.36162564076","2950.29760084994","3014.39809109583","3188.29447656847","3371.37403057699","3600.64351031255","3818.92961282269","4048.20674479478","4157.29540071693","4367.52757634283","4748.1728001501","5074.45704773676","5440.9864400906","5920.68507471394","6533.29732435237","7241.89478659091","8243.95183483156","9275.58111944799","10214.147648907","10613.0393577906","11554.8512544029","12695.1722559169","13590.7329152298","14348.6335039792","15285.2389597324","16001.5176944145","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5920.14935598899","6379.70102809222","7065.02149165861","7755.12469517835","7821.67244603375","8451.12373118542","9473.28699974014","10494.3632483229","12066.9312327513","13040.7218306103","14526.0473845219","16493.9502210609","19087.9942719685","20744.0116410719","18164.4958773547","20129.6537866722","22854.2681158778","24657.9831524727","26717.1827271673","28179.2813189313","28936.2062593808","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30868.1335345201","34191.552681462","35137.464663743","36984.7751599799","38684.6447158278","39498.3117035748","41278.1248753887","42735.2349619843","44363.4200312479","50549.438699036","55597.1376691519","55442.8647224571","58005.7612026198","59323.9817304948","63465.9300946629","67544.1345045214","77075.4341326033","83016.7370509788","85599.9311520718","80784.521723381","85285.4094967735","91348.0020560485","91191.9329608808","95374.6863056949","100497.838024951","102051.680340313","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5504.72203564974","5796.7553646759","6480.02932958295","7069.52090957542","7405.28693230279","8013.11294041848","9055.86641831904","10070.0332655012","11025.9341130077","12223.0729025228","13847.569791836","15761.5729047068","18122.1211488712","19432.1790060467","16889.1207385868","17592.5725673991","19740.7922626638","21216.7963257513","22684.4672843897","23884.1291725913","24899.184566574","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22228.8602822625","23190.1303378162","26281.8990613104","27773.9917967901","29075.6473232152","30147.858784689","30064.4711982515","29984.1382287901","28447.2711305062","27749.6013959953","29550.1490198799","34407.773258879","37539.9282351198","42126.8423481174","53929.9530040922","58922.0974919511","67157.3079188151","76777.7640173014","78666.5659050474","78134.5828791808","96619.8443992282","117340.970750623","127938.918712409","141947.025202268","140813.517981169","111496.629410799","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2521.36937564905","2742.40365115267","2697.31525862637","2694.04878680892","2993.016457392","2845.80781669331","3209.1792767447","3169.32462309372","3391.4529260571","3438.37829259331","3542.76611443953","3846.51637107369","3985.80265520439","4264.2719425707","4545.53960486872","4796.49952140281","5262.5200004235","5533.29046706134","5909.27788645942","6133.76374336397","6365.18966151887","6746.8994563416","6979.89907912757","7309.58631365242","7524.04516658113","7841.48435487668","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1899.62223321731","1824.26976492668","1893.04178741378","1789.11831787024","1758.07167513671","1839.71273635749","2000.88740342637","2195.146220265","2393.41755805265","2647.75664401882","2945.08015055072","3190.12157328993","3381.09861708903","3723.40221332882","3531.03297646538","3831.74918707843","4179.21480881512","4226.95919772373","4700.2344391","5017.0936356271","5048.96787094361","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1073.38225482041","1008.34611907172","1012.45252785036","1026.47061080213","1015.7602815826","1022.33846507351","1030.42604947627","1052.9009795389","1071.70139165725","1103.53799266591","1146.17779366731","1205.26229889917","1036.72337233497","1126.5815342382","1182.87572309743","1240.33497145048","1304.44460453757","1382.71054489063","1468.21029916328","1380.56592191093","1362.29877181923","1371.64857524238","1399.51394505493","1414.17153692199","1446.39024675489","1465.34481757824","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5652.74527125682","5947.22048239432","6788.42593284794","7690.6206249964","7088.64865348109","8443.88072456503","9112.5303613757","10092.7055059818","9681.4506186676","10301.7057528176","11126.9455942042","11373.4629575726","11853.9904836194","12534.7096331904","12770.2713176673","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7235.47435764175","7374.53036832632","7779.95026656296","7988.88540455863","8165.74923442473","8399.78302189718","8817.5586141436","9137.36226186072","9500.82803937843","9762.62663422127","10316.2968210864","10576.9836385322","10819.0981438027","11256.2494739317","12293.6302233536","13092.4008559124","14066.0969972735","15015.3245039034","15720.388405888","15813.0283128999","16484.5975567451","17023.6364442646","17483.0190175689","17870.2700042928","18381.6061567406","18813.7646464836","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6019.26221145308","6353.2573033951","6600.6619167041","8442.98967545732","8853.9809826187","7978.61039543322","8348.03654543103","8926.81841676476","9265.63575120873","9710.50426205321","10318.5320069566","10301.6180311014","10348.6155830997","10588.3448500135","11198.54857407","12070.8960874487","13144.1828664962","13717.4604579467","14272.194935998","13934.1567747792","14603.1678602294","15754.1971730871","16289.5652780893","16527.6420077227","17205.5914384142","16988.3830002574","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1864.94811361315","1881.73313799908","2024.43868043464","2167.68070843677","2319.6028778696","2540.22047876685","2303.08049227118","2178.79068037059","2130.52154427096","2105.02843032391","2276.03620753317","2451.6777189444","2555.55719322531","2613.25557918567","2685.73764816666","2849.27047801463","2992.03298772101","3177.43220844245","3181.5756637626","3144.91320884449","3381.34604581969","3501.48705048762","3689.35325993662","3828.43490625279","3851.79723249836","3910.9153982876","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2595.68904518041","2673.16391473361","2746.96565613945","2894.10893323184","3002.62001249216","3137.56779187714","3314.63160885699","3483.94265141958","3549.05283878543","3695.23220074005","3942.67556890642","4134.60577675737","4328.24988755214","4625.74738695727","5083.99365385659","5585.30284516658","6229.05363328297","6885.30253283618","7426.58608100057","7658.65364721249","8262.50048741346","8922.10840685122","9427.05539616044","9899.73667131819","10463.8283397864","10894.7819668977","",
"Macedonia, FYR","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5255.59437396579","5115.33034179299","4916.69950857763","4686.40483537111","4723.04331241186","4774.20035254382","4907.01414483972","5034.48011374433","5234.89818895875","5490.70421101314","6191.61725106011","6106.22622110308","6368.23226620674","6564.42747442739","7149.81576630525","7825.70550066729","8656.05672024597","9302.41192552831","10479.050758974","10979.3674733134","11341.0311757203","11648.2995965658","11868.3522306202","12686.5550547565","13476.983118876","14076.4831335106","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","820.366004549658","926.425435653409","894.502931894588","919.970958607079","948.861316236935","951.509328931164","1009.96177828236","1048.58116782172","1109.9981770798","1158.86676760681","1151.23478523281","1319.21204626307","1340.20097247117","1446.43570004153","1462.69068040359","1557.65331474916","1626.25557762516","1671.4424809459","1727.30720731161","1763.4450303455","1822.96757432643","1862.94040098044","1826.13591425741","1843.48221714757","1950.58824003987","2028.1575184547","",
